IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(M),地区码,端口
103.31.4.22,4,4,0,199.03,0.00,DEN,443
162.159.44.128,4,4,0,177.35,0.00,LAX,443
104.19.192.115,4,4,0,192.96,0.00,HKG,443
172.67.235.253,4,3,25,194.09,0.00,LAX,443
104.24.53.36,4,4,0,178.42,0.00,LAX,443
162.159.240.105,4,4,0,153.19,0.00,LAX,443
104.27.198.24,4,4,0,170.46,0.00,LAX,443
104.24.25.67,4,4,0,189.58,0.00,SJC,443
104.24.89.130,4,4,0,189.67,0.00,LAX,443
104.21.219.46,4,4,0,168.61,0.00,LAX,443
162.159.235.102,4,3,25,131.91,0.00,SJC,443
104.24.209.43,4,4,0,178.96,0.00,SJC,443
103.21.244.168,4,3,25,194.03,0.00,LAX,443
104.27.63.239,4,3,25,178.28,0.00,LAX,443
190.93.246.125,4,3,25,143.50,0.00,HKG,443
162.159.13.153,4,3,25,183.85,0.00,HKG,443
104.24.50.137,4,3,25,179.57,0.00,LAX,443
104.17.226.102,4,3,25,172.47,0.00,SEA,443
108.162.195.54,4,3,25,146.17,0.00,LAX,443
104.16.114.174,4,4,0,186.69,0.00,SJC,443
104.24.246.1,4,4,0,181.82,0.00,LAX,443
104.25.167.54,4,3,25,183.01,0.00,LAX,443
103.21.244.235,4,4,0,156.95,0.00,SJC,443
198.41.201.112,4,4,0,149.32,0.00,LAX,443
198.41.214.187,4,4,0,181.31,0.00,LAX,443
104.27.63.46,4,4,0,188.02,0.00,SJC,443
104.27.120.186,4,4,0,176.64,0.00,LAX,443
172.67.231.42,4,4,0,192.60,0.00,SJC,443
173.245.58.237,4,4,0,187.39,0.00,SJC,443
103.21.244.209,4,4,0,99.75,0.00,HKG,443
162.159.40.78,4,4,0,152.17,0.00,LAX,443
104.27.66.17,4,4,0,186.59,0.00,LAX,443
104.25.16.104,4,4,0,185.23,0.00,SJC,443
104.27.14.85,4,3,25,189.12,0.00,SJC,443
198.41.209.140,4,4,0,74.37,0.00,HKG,443
188.114.96.43,4,4,0,174.74,0.00,LAX,443
103.31.4.166,4,4,0,215.03,0.00,DEN,443
104.25.86.197,4,4,0,166.40,0.00,LAX,443
198.41.200.35,4,3,25,139.50,0.00,LAX,443
104.18.64.240,4,4,0,174.50,0.00,SEA,443
141.101.123.63,4,4,0,117.18,0.00,LAX,443
104.24.76.55,4,4,0,184.47,0.00,LAX,443
190.93.245.219,4,4,0,107.11,0.00,SJC,443
173.245.58.254,4,4,0,190.92,0.00,LAX,443
190.93.244.184,4,4,0,109.71,0.00,SJC,443
104.24.166.77,4,4,0,162.51,0.00,LAX,443
104.18.99.9,4,4,0,179.30,0.00,SJC,443
173.245.59.214,4,3,25,143.11,0.00,LAX,443
104.18.7.150,4,4,0,166.99,0.00,SEA,443
190.93.244.94,4,3,25,38.98,0.00,SJC,443
104.19.1.20,4,4,0,184.19,0.00,LAX,443
190.93.246.156,4,3,25,133.20,0.00,HKG,443
104.19.88.25,4,4,0,181.93,0.00,LAX,443
198.41.211.99,4,4,0,180.99,0.00,LAX,443
188.114.99.184,4,4,0,180.99,0.00,LAX,443
104.24.252.211,4,4,0,185.01,0.00,LAX,443
104.19.240.212,4,4,0,171.50,0.00,SJC,443
104.18.195.87,4,4,0,196.52,0.00,SJC,443
103.21.244.65,4,3,25,195.12,0.00,LAX,443
104.24.137.5,4,4,0,185.88,0.00,LAX,443
172.66.192.102,4,4,0,196.41,0.00,SJC,443
104.25.58.159,4,4,0,189.74,0.00,LAX,443
104.25.212.205,4,4,0,193.64,0.00,LAX,443
104.27.42.24,4,3,25,167.35,0.00,LAX,443
198.41.198.170,4,3,25,182.34,0.00,SJC,443
104.18.85.234,4,4,0,41.68,0.00,HKG,443
173.245.49.98,4,3,25,196.83,0.00,SJC,443
104.16.45.241,4,4,0,182.85,0.00,SEA,443
104.16.103.98,4,4,0,215.05,0.00,LHR,443
173.245.49.211,4,4,0,175.61,0.00,LAX,443
104.16.196.124,4,3,25,192.55,0.00,SJC,443
104.27.121.81,4,4,0,187.33,0.00,LAX,443
108.162.194.153,4,3,25,137.44,0.00,LAX,443
108.162.195.148,4,4,0,194.15,0.00,LAX,443
141.101.123.32,4,4,0,187.02,0.00,LAX,443
104.16.14.141,4,4,0,75.09,0.00,HKG,443
190.93.245.189,4,4,0,146.30,0.00,HKG,443
104.25.188.6,4,4,0,185.56,0.00,LAX,443
104.19.120.32,4,3,25,189.20,0.00,LAX,443
108.162.194.134,4,3,25,186.21,0.00,LAX,443
172.66.147.220,4,4,0,183.10,0.00,LAX,443
104.27.27.3,4,4,0,190.96,0.00,LAX,443
173.245.59.105,4,4,0,184.82,0.00,LAX,443
198.41.208.100,4,4,0,50.89,0.00,HKG,443
104.18.237.69,4,4,0,109.29,0.00,HKG,443
198.41.222.179,4,4,0,145.17,0.00,LAX,443
173.245.58.235,4,4,0,190.21,0.00,LAX,443
190.93.245.229,4,4,0,138.70,0.00,SJC,443
104.25.217.13,4,3,25,179.73,0.00,SJC,443
141.101.115.81,4,4,0,107.26,0.00,SJC,443
104.24.203.111,4,3,25,191.64,0.00,LAX,443
104.24.252.61,4,4,0,188.27,0.00,LAX,443
198.41.207.208,4,4,0,120.21,0.00,HKG,443
104.27.80.111,4,3,25,183.46,0.00,LAX,443
172.67.77.163,4,4,0,167.47,0.00,SEA,443
104.25.151.10,4,4,0,184.16,0.00,LAX,443
104.18.243.231,4,3,25,173.38,0.00,SJC,443
103.21.244.24,4,4,0,145.84,0.00,LAX,443
104.17.42.219,4,4,0,178.95,0.00,SJC,443
104.17.56.172,4,4,0,47.04,0.00,HKG,443
190.93.245.172,4,4,0,117.99,0.00,SJC,443
104.21.86.193,4,3,25,172.53,0.00,SJC,443
108.162.193.247,4,4,0,188.38,0.00,LAX,443
141.101.115.135,4,4,0,174.56,0.00,SJC,443
103.21.244.47,4,4,0,158.58,0.00,SJC,443
108.162.192.216,4,3,25,81.44,0.00,LAX,443
104.20.40.49,4,4,0,187.01,0.00,SJC,443
172.64.32.209,4,4,0,189.97,0.00,SJC,443
162.159.6.109,4,4,0,145.40,0.00,LAX,443
104.25.122.132,4,4,0,178.75,0.00,SJC,443
188.114.97.205,4,4,0,184.60,0.00,LAX,443
198.41.206.207,4,3,25,190.10,0.00,LAX,443
190.93.245.30,4,4,0,118.04,0.00,SJC,443
104.27.6.56,4,4,0,188.98,0.00,SJC,443
108.162.192.193,4,3,25,87.88,0.00,SJC,443
173.245.59.190,4,4,0,188.11,0.00,HKG,443
103.31.4.251,4,4,0,205.86,0.00,DEN,443
190.93.247.17,4,4,0,157.00,0.00,HKG,443
162.159.24.21,4,4,0,182.62,0.00,LAX,443
198.41.198.61,4,4,0,147.48,0.00,HKG,443
188.114.96.104,4,4,0,194.55,0.00,LAX,443
104.27.95.32,4,4,0,184.23,0.00,LAX,443
104.27.124.186,4,3,25,180.80,0.00,LAX,443
172.65.195.94,4,4,0,187.06,0.00,FRA,443
104.24.51.136,4,4,0,177.19,0.00,LAX,443
104.27.112.100,4,3,25,198.39,0.00,LAX,443
104.24.44.199,4,3,25,179.46,0.00,LAX,443
104.16.163.87,4,4,0,179.50,0.00,SJC,443
104.21.97.197,4,4,0,172.38,0.00,LAX,443
104.16.119.218,4,3,25,174.75,0.00,SJC,443
188.114.99.102,4,3,25,178.08,0.00,LAX,443
162.159.242.195,4,3,25,201.90,0.00,LAX,443
104.25.24.27,4,4,0,186.77,0.00,SJC,443
104.18.146.93,4,4,0,141.74,0.00,SJC,443
104.24.246.36,4,4,0,187.02,0.00,LAX,443
104.17.149.186,4,4,0,58.06,0.00,HKG,443
104.19.151.136,4,4,0,70.26,0.00,HKG,443
103.21.244.15,4,4,0,157.65,0.00,HKG,443
190.93.245.99,4,4,0,69.65,0.00,HKG,443
162.159.60.38,4,4,0,181.98,0.00,LAX,443
104.25.54.222,4,3,25,184.47,0.00,LAX,443
104.19.1.82,4,4,0,191.36,0.00,SJC,443
188.114.99.149,4,4,0,185.78,0.00,SJC,443
104.19.183.193,4,4,0,178.66,0.00,SJC,443
104.25.172.35,4,3,25,176.71,0.00,LAX,443
172.67.159.140,4,4,0,174.48,0.00,SEA,443
198.41.216.18,4,4,0,181.77,0.00,SJC,443
108.162.193.212,4,4,0,182.94,0.00,LAX,443
103.21.244.238,4,4,0,144.70,0.00,LAX,443
103.31.4.220,4,4,0,201.55,0.00,DEN,443
190.93.246.100,4,3,25,184.97,0.00,HKG,443
103.21.244.93,4,3,25,137.51,0.00,LAX,443
104.25.10.205,4,4,0,183.28,0.00,LAX,443
104.27.70.135,4,4,0,191.34,0.00,LAX,443
198.41.206.56,4,3,25,87.98,0.00,SJC,443
104.27.203.82,4,3,25,176.61,0.00,SJC,443
103.31.4.68,4,4,0,210.55,0.00,DEN,443
108.162.192.233,4,4,0,109.03,0.00,LAX,443
188.114.98.227,4,4,0,182.65,0.00,LAX,443
104.17.1.217,4,4,0,177.34,0.00,SJC,443
104.25.247.203,4,4,0,38.70,0.00,HKG,443
103.21.244.219,4,3,25,146.14,0.00,LAX,443
172.65.234.22,4,3,25,213.94,0.00,KUL,443
188.114.99.218,4,4,0,193.98,0.00,LAX,443
104.25.166.229,4,4,0,183.73,0.00,LAX,443
104.21.205.57,4,4,0,183.20,0.00,LAX,443
104.16.66.176,4,3,25,184.84,0.00,SJC,443
104.19.252.185,4,4,0,175.87,0.00,SJC,443
104.24.73.41,4,4,0,182.63,0.00,LAX,443
198.41.207.6,4,4,0,182.48,0.00,LAX,443
190.93.245.158,4,4,0,77.29,0.00,HKG,443
104.16.248.61,4,4,0,39.92,0.00,HKG,443
104.18.170.183,4,4,0,141.13,0.00,HKG,443
104.25.56.46,4,3,25,187.59,0.00,LAX,443
104.19.59.73,4,4,0,43.03,0.00,HKG,443
104.27.24.234,4,4,0,176.85,0.00,SJC,443
104.18.66.90,4,4,0,167.03,0.00,SEA,443
104.25.104.45,4,4,0,189.68,0.00,LAX,443
104.17.121.183,4,3,25,98.53,0.00,HKG,443
188.114.97.47,4,4,0,192.02,0.00,LAX,443
198.41.219.223,4,4,0,173.79,0.00,SJC,443
172.67.145.54,4,4,0,174.58,0.00,SEA,443
188.114.96.99,4,4,0,176.40,0.00,LAX,443
172.67.164.184,4,4,0,183.35,0.00,SEA,443
104.24.12.217,4,4,0,187.27,0.00,LAX,443
190.93.247.235,4,4,0,107.48,0.00,HKG,443
190.93.246.51,4,3,25,78.73,0.00,SJC,443
162.159.43.133,4,4,0,152.64,0.00,LAX,443
104.25.93.94,4,4,0,188.98,0.00,SJC,443
104.25.6.136,4,4,0,184.47,0.00,LAX,443
141.101.115.203,4,4,0,133.26,0.00,HKG,443
141.101.115.151,4,4,0,75.85,0.00,HKG,443
188.114.97.66,4,3,25,182.48,0.00,LAX,443
104.18.116.137,4,4,0,214.82,0.00,LHR,443
104.19.76.61,4,3,25,188.20,0.00,LAX,443
104.25.203.12,4,4,0,187.72,0.00,LAX,443
104.25.142.130,4,4,0,177.29,0.00,LAX,443
104.24.18.228,4,3,25,171.12,0.00,LAX,443
108.162.192.134,4,3,25,178.44,0.00,HKG,443
104.17.186.181,4,4,0,94.16,0.00,HKG,443
103.31.4.58,4,4,0,204.93,0.00,DEN,443
104.21.212.68,4,3,25,169.21,0.00,LAX,443
104.19.178.85,4,4,0,176.96,0.00,SJC,443
104.16.225.134,4,4,0,178.66,0.00,SJC,443
104.20.22.11,4,3,25,185.47,0.00,SJC,443
162.159.44.202,4,4,0,188.42,0.00,LAX,443
198.41.216.202,4,4,0,198.45,0.00,LAX,443
190.93.246.15,4,4,0,147.27,0.00,SJC,443
190.93.245.71,4,4,0,78.18,0.00,HKG,443
188.114.97.79,4,4,0,187.24,0.00,LAX,443
104.19.241.29,4,4,0,191.89,0.00,SJC,443
188.114.99.206,4,4,0,191.62,0.00,SJC,443
104.25.128.33,4,4,0,188.73,0.00,SJC,443
104.25.195.36,4,4,0,193.24,0.00,LAX,443
173.245.59.119,4,4,0,145.82,0.00,LAX,443
188.114.97.220,4,4,0,190.40,0.00,LAX,443
104.21.236.192,4,4,0,167.26,0.00,SEA,443
104.16.84.58,4,4,0,184.32,0.00,SJC,443
104.24.135.211,4,4,0,175.84,0.00,LAX,443
190.93.244.238,4,4,0,130.49,0.00,SJC,443
141.101.113.66,4,4,0,190.69,0.00,LAX,443
104.18.174.23,4,4,0,78.09,0.00,HKG,443
198.41.222.88,4,4,0,156.18,0.00,HKG,443
104.17.31.252,4,4,0,50.77,0.00,HKG,443
104.24.246.207,4,4,0,160.98,0.00,LAX,443
104.21.83.102,4,4,0,174.49,0.00,SJC,443
104.24.177.122,4,4,0,167.39,0.00,LAX,443
104.24.190.244,4,4,0,178.64,0.00,SJC,443
108.162.194.158,4,3,25,144.23,0.00,HKG,443
141.101.123.116,4,4,0,166.17,0.00,LAX,443
198.41.218.45,4,4,0,176.19,0.00,SJC,443
104.17.160.65,4,4,0,108.16,0.00,HKG,443
172.67.129.171,4,4,0,236.07,0.00,LHR,443
188.114.97.201,4,4,0,183.68,0.00,LAX,443
141.101.123.21,4,4,0,193.19,0.00,LAX,443
188.114.98.188,4,4,0,183.15,0.00,LAX,443
104.21.16.211,4,4,0,174.47,0.00,SEA,443
104.19.57.13,4,4,0,37.84,0.00,HKG,443
104.21.77.143,4,3,25,153.47,0.00,SJC,443
173.245.49.186,4,4,0,178.66,0.00,HKG,443
104.24.143.101,4,4,0,194.50,0.00,SJC,443
104.25.70.244,4,4,0,192.72,0.00,SJC,443
172.67.165.53,4,3,25,162.14,0.00,SEA,443
104.24.180.255,4,3,25,192.54,0.00,LAX,443
190.93.245.141,4,4,0,94.27,0.00,HKG,443
198.41.192.143,4,4,0,187.95,0.00,LAX,443
198.41.217.62,4,4,0,140.60,0.00,LAX,443
188.114.99.225,4,4,0,183.46,0.00,LAX,443
190.93.246.76,4,4,0,106.43,0.00,SJC,443
198.41.214.168,4,4,0,150.97,0.00,LAX,443
104.17.31.184,4,4,0,44.79,0.00,HKG,443
104.17.152.98,4,3,25,79.25,0.00,HKG,443
104.17.54.126,4,3,25,66.63,0.00,HKG,443
104.25.117.222,4,3,25,170.84,0.00,SJC,443
104.16.212.97,4,4,0,177.20,0.00,SJC,443
104.24.6.194,4,3,25,183.43,0.00,LAX,443
104.25.141.8,4,4,0,192.77,0.00,LAX,443
104.27.21.62,4,4,0,180.62,0.00,LAX,443
104.25.68.92,4,4,0,179.57,0.00,LAX,443
104.19.121.89,4,4,0,176.21,0.00,LAX,443
162.159.1.101,4,4,0,180.19,0.00,LAX,443
104.17.70.16,4,4,0,186.40,0.00,SJC,443
190.93.244.215,4,4,0,78.08,0.00,HKG,443
188.114.97.44,4,3,25,191.52,0.00,LAX,443
173.245.49.83,4,4,0,147.13,0.00,LAX,443
190.93.246.197,4,4,0,38.88,0.00,HKG,443
103.31.4.223,4,4,0,219.61,0.00,DEN,443
104.18.147.3,4,4,0,147.22,0.00,HKG,443
104.26.12.97,4,4,0,166.11,0.00,SEA,443
104.27.89.67,4,4,0,189.20,0.00,LAX,443
172.64.176.148,4,3,25,128.90,0.00,LAX,443
104.25.255.204,4,4,0,38.91,0.00,LHR,443
104.18.187.125,4,4,0,174.51,0.00,HKG,443
104.24.52.112,4,3,25,188.37,0.00,SJC,443
104.24.193.227,4,4,0,186.51,0.00,SJC,443
104.25.243.92,4,3,25,39.11,0.00,HKG,443
104.27.21.26,4,4,0,192.86,0.00,SJC,443
104.18.110.121,4,4,0,174.04,0.00,SJC,443
104.25.225.103,4,4,0,180.75,0.00,LAX,443
172.64.152.61,4,4,0,53.07,0.00,HKG,443
172.66.1.76,4,4,0,179.33,0.00,SJC,443
104.25.94.201,4,4,0,189.30,0.00,LAX,443
198.41.198.248,4,3,25,197.45,0.00,LAX,443
198.41.207.134,4,4,0,190.45,0.00,LAX,443
198.41.214.148,4,4,0,142.38,0.00,LAX,443
104.19.219.248,4,4,0,108.17,0.00,SJC,443
162.159.61.79,4,4,0,154.55,0.00,LAX,443
104.24.154.193,4,4,0,184.84,0.00,LAX,443
162.159.137.19,4,4,0,41.53,0.00,NRT,443
188.114.99.174,4,4,0,193.17,0.00,LAX,443
104.16.168.202,4,4,0,177.29,0.00,SJC,443
104.25.126.125,4,4,0,182.24,0.00,LAX,443
104.24.234.27,4,3,25,187.86,0.00,SJC,443
108.162.193.162,4,4,0,116.58,0.00,LAX,443
173.245.49.71,4,4,0,153.77,0.00,HKG,443
188.114.99.66,4,4,0,183.55,0.00,LAX,443
104.18.9.117,4,4,0,159.52,0.00,SEA,443
103.31.4.184,4,4,0,207.28,0.00,DEN,443
104.19.218.197,4,4,0,69.90,0.00,SJC,443
104.16.197.62,4,4,0,170.11,0.00,SJC,443
104.25.25.173,4,3,25,186.76,0.00,SJC,443
104.17.211.124,4,3,25,66.49,0.00,HKG,443
104.27.121.220,4,4,0,191.33,0.00,LAX,443
172.66.217.241,4,3,25,191.99,0.00,LAX,443
172.67.165.42,4,4,0,174.55,0.00,SEA,443
104.24.252.8,4,4,0,182.38,0.00,LAX,443
173.245.59.22,4,4,0,189.97,0.00,LAX,443
103.31.4.40,4,4,0,212.01,0.00,DEN,443
104.17.99.251,4,4,0,40.79,0.00,HKG,443
104.19.167.253,4,4,0,174.27,0.00,SEA,443
104.24.60.70,4,4,0,192.25,0.00,LAX,443
188.114.97.209,4,3,25,196.71,0.00,LAX,443
104.27.207.246,4,3,25,193.96,0.00,LAX,443
104.27.96.193,4,4,0,188.87,0.00,SJC,443
172.67.69.116,4,4,0,174.91,0.00,SEA,443
172.65.233.76,4,4,0,239.02,0.00,LHR,443
173.245.58.123,4,3,25,192.25,0.00,SJC,443
104.17.130.0,4,4,0,116.77,0.00,HKG,443
104.16.113.113,4,4,0,185.60,0.00,SJC,443
198.41.217.46,4,3,25,140.12,0.00,LAX,443
104.17.11.57,4,4,0,186.34,0.00,SJC,443
104.21.223.125,4,4,0,180.91,0.00,SJC,443
141.101.121.207,4,4,0,190.64,0.00,SJC,443
104.20.21.161,4,4,0,194.44,0.00,LAX,443
173.245.59.121,4,3,25,172.51,0.00,LAX,443
162.159.45.11,4,4,0,193.54,0.00,LAX,443
198.41.209.102,4,4,0,42.97,0.00,HKG,443
190.93.247.7,4,4,0,145.55,0.00,SJC,443
108.162.194.248,4,3,25,130.56,0.00,HKG,443
162.159.133.237,4,4,0,41.58,0.00,NRT,443
104.24.69.238,4,3,25,184.82,0.00,SJC,443
141.101.114.161,4,4,0,140.96,0.00,SJC,443
104.21.10.45,4,3,25,193.85,0.00,LAX,443
104.25.211.250,4,3,25,189.06,0.00,LAX,443
198.41.211.248,4,3,25,143.43,0.00,LAX,443
162.159.254.62,4,4,0,152.08,0.00,LAX,443
108.162.196.84,4,4,0,181.69,0.00,HKG,443
198.41.194.18,4,4,0,191.50,0.00,LAX,443
104.27.106.85,4,3,25,190.94,0.00,LAX,443
173.245.58.28,4,3,25,188.35,0.00,LAX,443
108.162.194.92,4,4,0,150.63,0.00,LAX,443
198.41.222.153,4,4,0,194.25,0.00,LAX,443
104.24.129.39,4,4,0,177.15,0.00,LAX,443
104.24.7.146,4,4,0,186.82,0.00,LAX,443
173.245.49.12,4,4,0,157.10,0.00,HKG,443
104.24.208.102,4,4,0,180.43,0.00,LAX,443
104.16.196.184,4,3,25,182.27,0.00,SJC,443
104.25.64.16,4,4,0,181.40,0.00,LAX,443
103.31.4.209,4,3,25,217.80,0.00,DEN,443
103.31.4.246,4,4,0,211.20,0.00,DEN,443
104.24.142.32,4,4,0,191.98,0.00,LAX,443
104.27.92.37,4,4,0,182.46,0.00,LAX,443
104.16.32.93,4,3,25,171.62,0.00,SEA,443
104.26.8.108,4,4,0,166.98,0.00,SEA,443
141.101.115.77,4,4,0,39.24,0.00,HKG,443
104.16.226.185,4,3,25,165.48,0.00,SJC,443
104.17.66.82,4,3,25,170.48,0.00,SJC,443
104.18.156.191,4,4,0,69.81,0.00,SJC,443
108.162.196.221,4,4,0,148.51,0.00,LAX,443
104.24.245.31,4,4,0,188.34,0.00,LAX,443
104.24.188.203,4,4,0,188.33,0.00,LAX,443
188.114.96.191,4,4,0,192.24,0.00,LAX,443
103.21.244.228,4,4,0,187.09,0.00,LAX,443
172.67.176.196,4,4,0,191.19,0.00,LAX,443
104.17.127.230,4,4,0,113.45,0.00,HKG,443
162.159.152.165,4,4,0,47.51,0.00,NRT,443
104.24.183.232,4,4,0,185.95,0.00,LAX,443
104.21.73.77,4,4,0,175.21,0.00,SJC,443
104.24.1.233,4,4,0,191.24,0.00,SJC,443
103.21.244.55,4,4,0,144.10,0.00,LAX,443
104.27.53.111,4,3,25,183.80,0.00,LAX,443
104.25.219.175,4,4,0,181.55,0.00,LAX,443
108.162.194.63,4,4,0,180.69,0.00,LAX,443
188.114.96.134,4,4,0,189.39,0.00,LAX,443
190.93.244.211,4,4,0,109.80,0.00,HKG,443
104.16.165.28,4,4,0,176.78,0.00,SJC,443
190.93.247.156,4,4,0,108.00,0.00,HKG,443
162.159.42.165,4,4,0,149.70,0.00,LAX,443
104.19.114.246,4,4,0,186.32,0.00,LAX,443
104.25.100.45,4,4,0,190.23,0.00,SJC,443
173.245.58.96,4,4,0,194.31,0.00,LAX,443
104.17.219.193,4,4,0,102.05,0.00,HKG,443
162.159.21.158,4,4,0,182.49,0.00,HKG,443
104.24.188.2,4,4,0,186.54,0.00,LAX,443
104.18.124.169,4,3,25,257.47,0.00,LHR,443
172.67.135.146,4,4,0,205.74,0.00,LHR,443
188.114.97.211,4,4,0,174.74,0.00,LAX,443
188.114.98.142,4,4,0,188.11,0.00,LAX,443
104.27.36.136,4,3,25,198.90,0.00,LAX,443
162.159.246.195,4,3,25,178.71,0.00,LAX,443
104.21.209.29,4,3,25,178.26,0.00,LAX,443
141.101.120.244,4,4,0,178.85,0.00,SJC,443
103.31.4.24,4,3,25,210.48,0.00,DEN,443
104.16.191.197,4,4,0,163.69,0.00,SJC,443
188.114.97.223,4,4,0,189.01,0.00,LAX,443
104.24.6.162,4,3,25,187.24,0.00,LAX,443
104.16.13.94,4,3,25,86.70,0.00,SEA,443
104.24.139.154,4,3,25,190.06,0.00,SJC,443
141.101.115.186,4,4,0,71.17,0.00,SJC,443
173.245.58.88,4,4,0,183.61,0.00,LAX,443
190.93.245.40,4,4,0,38.91,0.00,SJC,443
162.159.34.190,4,4,0,191.35,0.00,HKG,443
104.20.4.232,4,3,25,182.98,0.00,LAX,443
104.18.180.78,4,4,0,139.45,0.00,SEA,443
188.114.96.12,4,4,0,178.64,0.00,SJC,443
198.41.195.172,4,4,0,145.38,0.00,LAX,443
104.27.24.238,4,4,0,187.19,0.00,LAX,443
104.25.155.90,4,3,25,187.78,0.00,LAX,443
141.101.114.95,4,3,25,39.09,0.00,HKG,443
173.245.49.112,4,4,0,114.21,0.00,LAX,443
104.17.32.179,4,4,0,170.09,0.00,SJC,443
104.17.3.79,4,4,0,189.97,0.00,SJC,443
188.114.99.141,4,4,0,183.23,0.00,LAX,443
172.67.108.121,4,3,25,181.14,0.00,LAX,443
104.18.148.193,4,4,0,125.89,0.00,SJC,443
172.66.44.196,4,4,0,166.69,0.00,SEA,443
104.18.241.25,4,4,0,164.47,0.00,SJC,443
104.27.92.195,4,4,0,189.13,0.00,SJC,443
104.16.212.11,4,4,0,165.03,0.00,SJC,443
141.101.113.3,4,4,0,189.92,0.00,LAX,443
104.27.69.136,4,4,0,180.08,0.00,SJC,443
141.101.115.245,4,3,25,161.50,0.00,SJC,443
188.114.97.238,4,3,25,181.04,0.00,LAX,443
104.24.15.141,4,4,0,178.65,0.00,LAX,443
104.17.243.228,4,3,25,162.40,0.00,SEA,443
104.24.48.196,4,4,0,193.02,0.00,LAX,443
104.24.242.84,4,4,0,192.59,0.00,LAX,443
188.114.97.239,4,4,0,191.12,0.00,LAX,443
190.93.246.199,4,4,0,77.88,0.00,HKG,443
188.114.99.187,4,3,25,180.17,0.00,LAX,443
104.24.159.238,4,4,0,182.93,0.00,LAX,443
104.18.186.125,4,4,0,110.58,0.00,HKG,443
104.21.228.70,4,4,0,182.07,0.00,SEA,443
188.114.96.224,4,4,0,178.92,0.00,LAX,443
103.31.4.250,4,3,25,199.47,0.00,DEN,443
162.159.235.241,4,3,25,181.64,0.00,LAX,443
104.24.223.1,4,4,0,187.55,0.00,LAX,443
104.25.123.34,4,4,0,166.94,0.00,SJC,443
104.25.189.86,4,4,0,183.53,0.00,SJC,443
104.25.64.32,4,4,0,187.12,0.00,LAX,443
188.114.98.179,4,4,0,189.99,0.00,LAX,443
104.24.211.9,4,3,25,182.01,0.00,LAX,443
103.21.244.145,4,3,25,191.45,0.00,LAX,443
173.245.58.1,4,4,0,194.36,0.00,SJC,443
173.245.58.207,4,3,25,178.55,0.00,LAX,443
103.31.4.97,4,4,0,215.17,0.00,DEN,443
104.19.74.61,4,4,0,191.23,0.00,SJC,443
103.31.4.143,4,4,0,221.56,0.00,DEN,443
104.25.168.24,4,4,0,195.11,0.00,LAX,443
104.18.131.129,4,4,0,183.16,0.00,SJC,443
198.41.205.2,4,4,0,117.40,0.00,HKG,443
162.159.153.98,4,4,0,41.98,0.00,NRT,443
104.17.8.1,4,4,0,169.57,0.00,SJC,443
104.24.37.103,4,4,0,192.73,0.00,LAX,443
198.41.207.215,4,4,0,154.60,0.00,SJC,443
104.19.130.188,4,4,0,192.60,0.00,LAX,443
108.162.198.233,4,4,0,146.32,0.00,SJC,443
104.17.219.120,4,4,0,95.70,0.00,HKG,443
104.18.36.132,4,4,0,182.34,0.00,LAX,443
104.18.15.186,4,4,0,167.12,0.00,SEA,443
104.25.104.60,4,4,0,190.93,0.00,LAX,443
162.159.247.125,4,4,0,195.03,0.00,LAX,443
188.114.98.50,4,4,0,188.74,0.00,LAX,443
104.25.201.215,4,3,25,188.78,0.00,LAX,443
173.245.49.176,4,4,0,180.01,0.00,LAX,443
104.25.132.250,4,4,0,189.03,0.00,SJC,443
104.17.212.11,4,4,0,68.04,0.00,HKG,443
104.24.147.12,4,4,0,190.30,0.00,LAX,443
190.93.246.201,4,4,0,75.07,0.00,SJC,443
172.66.157.194,4,3,25,177.62,0.00,LAX,443
104.18.90.218,4,4,0,83.74,0.00,HKG,443
104.24.226.139,4,4,0,186.25,0.00,SJC,443
162.159.130.201,4,4,0,48.58,0.00,NRT,443
190.93.247.32,4,4,0,77.95,0.00,SJC,443
190.93.247.163,4,4,0,108.82,0.00,HKG,443
198.41.204.155,4,4,0,176.83,0.00,LAX,443
190.93.245.149,4,4,0,108.35,0.00,SJC,443
104.25.22.75,4,3,25,192.78,0.00,LAX,443
104.18.133.83,4,4,0,187.10,0.00,SJC,443
104.25.153.24,4,4,0,194.99,0.00,LAX,443
104.25.52.229,4,3,25,182.11,0.00,SJC,443
104.21.57.240,4,4,0,187.98,0.00,LAX,443
162.159.10.250,4,4,0,180.63,0.00,LAX,443
104.24.163.10,4,3,25,197.80,0.00,LAX,443
172.67.105.113,4,4,0,185.87,0.00,LAX,443
104.17.109.186,4,4,0,91.45,0.00,HKG,443
104.25.69.163,4,4,0,189.83,0.00,LAX,443
141.101.120.5,4,4,0,150.11,0.00,LAX,443
190.93.247.142,4,4,0,101.45,0.00,HKG,443
190.93.247.1,4,4,0,109.59,0.00,SJC,443
103.21.244.112,4,4,0,190.31,0.00,SJC,443
104.27.39.31,4,4,0,181.45,0.00,SJC,443
173.245.49.27,4,3,25,167.21,0.00,LAX,443
173.245.58.141,4,4,0,189.20,0.00,LAX,443
104.17.209.241,4,4,0,81.52,0.00,HKG,443
104.19.234.93,4,4,0,204.15,0.00,LHR,443
104.19.123.231,4,4,0,190.04,0.00,LAX,443
188.114.97.36,4,4,0,189.69,0.00,LAX,443
